Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
20,F,1,1,2,16,1,8,4,1154,0,0.2036823,6.474126,1.733591,-1
20,F,1,1,3,1,2,10,2,6876,5,0.1065172,12.37346,0.4821389,-1
20,F,1,1,3,2,2,9,1,2332,0,0.758,12.47712,3.458193,-1
20,F,1,1,3,3,5,11,3,887,0,1.704046E-07,6.447406,0,-1
20,F,1,1,3,4,1,10,2,3365,2,0.2676881,6.403066,2.301122,-1
20,F,1,1,3,5,6,12,4,4720,0,0.3977314,12.49296,1.80005,-1
20,F,1,1,3,6,5,10,2,2099,1,0.009664574,6.404397,0.08392937,-1
20,F,1,1,3,7,2,11,3,2598,1,0.3735273,12.38579,1.699502,-1
20,F,1,1,3,8,6,10,2,2610,0,0.09203666,12.42108,0.4159008,-1
20,F,1,1,3,9,1,9,1,3143,0,0.3424282,6.412238,2.984784,-1
20,F,1,1,3,10,1,12,4,3054,1,0.1129884,6.472035,0.9532654,-1
20,F,1,1,3,11,1,11,3,932,0,0.1449612,6.465011,1.221252,-1
20,F,1,1,3,12,6,9,1,1276,0,0.2754918,12.50079,1.248038,-1
20,F,1,1,3,13,2,12,4,2399,0,0.74462,12.48962,3.366797,-1
20,F,1,1,3,14,6,11,3,2554,1,0.3098549,12.41536,1.410698,-1
20,F,1,1,3,15,5,12,4,3688,0,0.3015024,6.472558,2.552363,-1
20,F,1,1,3,16,5,9,1,1910,0,0.4806251,6.39429,4.19512,-1
20,F,1,1,4,1,1,16,4,1254,0,0.1019476,6.477451,0.8513383,-1
20,F,1,1,4,2,2,13,1,1954,0,0.04772169,12.47976,0.2139789,-1
20,F,1,1,4,3,6,16,4,1699,0,0.890495,12.52762,4.01088,-1
20,F,1,1,4,4,5,13,1,1299,0,0.1901455,6.424976,1.64687,-1
20,F,1,1,4,5,6,15,3,3910,0,0.4950468,12.44151,2.216025,-1
20,F,1,1,4,6,2,16,4,1310,0,0.5418098,12.50879,2.401918,-1
20,F,1,1,4,7,1,13,1,1877,0,8.246965E-08,6.449763,0,-1
20,F,1,1,4,8,5,15,3,1387,0,1.680516E-07,6.444055,0,-1
20,F,1,1,4,9,1,14,2,2132,1,0.002333751,6.410898,0.01978234,-1
20,F,1,1,4,10,2,15,3,6909,1,3.216067E-07,12.40507,0,-1
20,F,1,1,4,11,5,14,2,1999,0,1.41517E-07,6.41313,0,-1
20,F,1,1,4,12,6,13,1,2654,0,0.811638,12.45341,3.718154,-1
20,F,1,1,4,13,2,14,2,2776,1,0.2237732,12.38981,1.009882,-1
20,F,1,1,4,14,5,16,4,3298,0,0.09236471,6.487838,0.7808449,-1
20,F,1,1,4,15,6,14,2,1821,0,0.1125674,12.3943,0.509757,-1
20,F,1,1,4,16,1,15,3,1188,0,0.2906813,6.453671,2.446567,-1
20,F,1,1,5,1,6,20,4,4665,3,0.6331802,12.53601,2.824453,-1
20,F,1,1,5,2,2,19,3,2832,0,0.1505145,12.43799,0.6789736,-1
20,F,1,1,5,3,5,18,2,1921,0,0.09773941,6.408747,0.8343908,-1
20,F,1,1,5,4,6,17,1,6998,0,0.3213391,12.53451,1.441029,-1
20,F,1,1,5,5,5,20,4,2088,0,0.08505468,6.495125,0.7181882,-1
20,F,1,1,5,6,5,19,3,1799,0,4.149694E-08,6.467858,0,-1
20,F,1,1,5,7,5,17,1,1543,0,0.160137,6.416814,1.380552,-1
20,F,1,1,5,8,1,18,2,3410,1,0.47337,6.421013,4.006484,-1
20,F,1,1,5,9,6,19,3,2065,0,0.7918754,12.45164,3.620338,-1
20,F,1,1,5,10,2,17,1,1143,0,0.7639863,12.4899,3.478177,-1
20,F,1,1,5,11,2,18,2,4721,0,0.07437852,12.40077,0.3363003,-1
20,F,1,1,5,12,2,20,4,2232,0,0.131076,12.51747,0.5861744,-1
20,F,1,1,5,13,6,18,2,1654,0,0.4277551,12.44563,1.947826,-1
20,F,1,1,5,14,1,19,3,1477,0,0.07265019,6.468798,0.6135744,-1
20,F,1,1,5,15,1,20,4,2254,0,0.4135944,6.507009,3.512849,-1
20,F,1,1,5,16,1,17,1,3043,1,0.2234859,6.435598,1.933202,-1
20,F,1,1,6,1,5,24,4,2621,0,0.003338925,6.508628,0.02797646,-1
20,F,1,1,6,2,2,21,1,1332,0,0.8448522,12.48794,3.825717,-1
20,F,1,1,6,3,2,23,3,1821,0,0.5701494,12.44295,2.593067,-1
20,F,1,1,6,4,5,21,1,1321,0,1.311029E-07,6.459571,0,-1
20,F,1,1,6,5,6,23,3,1299,0,0.712525,12.46214,3.227921,-1
20,F,1,1,6,6,6,21,1,1054,0,0.7381516,12.54943,3.309615,-1
20,F,1,1,6,7,2,22,2,2298,0,0.1108191,12.40146,0.5000685,-1
20,F,1,1,6,8,2,24,4,1354,0,0.04325627,12.52273,0.1928145,-1
20,F,1,1,6,9,1,23,3,1010,0,0.2610665,6.485333,2.178795,-1
20,F,1,1,6,10,1,22,2,1499,0,8.172652E-08,6.413273,0,-1
20,F,1,1,6,11,6,24,4,2077,0,0.1400478,12.50782,0.6265134,-1
20,F,1,1,6,12,5,23,3,1254,0,0.1585121,6.471868,1.353063,-1
20,F,1,1,6,13,1,24,4,3321,0,0.018622,6.501265,0.1570175,-1
20,F,1,1,6,14,5,22,2,1976,0,0.4828417,6.397597,4.098828,-1
20,F,1,1,6,15,1,21,1,2221,0,0.1791429,6.449718,1.520327,-1
20,F,1,1,6,16,6,22,2,7787,0,0.3455874,12.40731,1.564731,-1
20,F,1,1,7,1,5,25,1,2532,0,0.1693053,6.464548,1.431218,-1
20,F,1,1,7,2,2,27,3,1265,0,0.7145056,12.44559,3.249501,-1
20,F,1,1,7,3,5,26,2,2343,0,0.4825815,6.40894,4.128202,-1
20,F,1,1,7,4,6,28,4,1299,0,0.4025725,12.53737,1.795369,-1
20,F,1,1,7,5,6,26,2,965,0,0.618623,12.43991,2.818695,-1
20,F,1,1,7,6,1,25,1,1899,0,2.778285E-08,6.460517,0,-1
20,F,1,1,7,7,2,28,4,1299,0,0.2639658,12.52392,1.191076,-1
20,F,1,1,7,8,6,27,3,1265,0,1.034507,12.43166,4.708816,-1
20,F,1,1,7,9,1,28,4,2332,0,7.470069E-08,6.507251,0,-1
20,F,1,1,7,10,2,26,2,1610,0,0.8417257,12.40922,3.791785,-1
20,F,1,1,7,11,2,25,1,1398,0,0.7149449,12.48461,3.256602,-1
20,F,1,1,7,12,5,27,3,2066,0,0.03444861,6.476738,0.2914124,-1
20,F,1,1,7,13,6,25,1,3854,0,0.4962557,12.48295,2.253422,-1
20,F,1,1,7,14,5,28,4,2488,0,0.3784099,6.502639,3.154612,-1
20,F,1,1,7,15,1,26,2,1999,0,0.4372308,6.417841,3.702533,-1
20,F,1,1,7,16,1,27,3,966,0,0.3760363,6.467797,3.212539,-1
20,F,1,1,8,1,6,30,2,1076,0,0.4562516,12.43396,2.054047,-1
20,F,1,1,8,2,1,31,3,910,0,1.506752E-08,6.47802,0,-1
20,F,1,1,8,3,2,29,1,1143,0,0.07792181,12.49577,0.3494264,-1
20,F,1,1,8,4,6,32,4,1565,0,0.4242944,12.50845,1.915813,-1
20,F,1,1,8,5,2,30,2,2065,0,0.5654117,12.3939,2.58528,-1
20,F,1,1,8,6,2,32,4,998,0,0.4096037,12.51782,1.828206,-1
20,F,1,1,8,7,1,29,1,2277,0,0.1865405,6.4681,1.574082,-1
20,F,1,1,8,8,6,31,3,954,0,0.3667133,12.44545,1.638889,-1
20,F,1,1,8,9,1,30,2,3143,0,0.1249895,6.413831,1.058324,-1
20,F,1,1,8,10,2,31,3,1232,0,0.4637844,12.4482,2.08591,-1
20,F,1,1,8,11,1,32,4,1643,0,0.1355294,6.513349,1.14141,-1
20,F,1,1,8,12,5,29,1,3532,1,0.4713207,6.425695,4.028176,-1
20,F,1,1,8,13,5,30,2,1632,0,0.4157195,6.404749,3.496088,-1
20,F,1,1,8,14,5,31,3,843,0,0.3513755,6.519515,2.934049,-1
20,F,1,1,8,15,6,29,1,1521,0,8.738911E-08,12.49812,0,-1
20,F,1,1,8,16,5,32,4,2299,0,0.2523241,6.526543,2.112296,-1
20,F,1,1,9,1,1,35,3,876,0,0.358738,6.490201,2.988062,-1
20,F,1,1,9,2,1,34,2,1810,0,0.2120264,6.420333,1.814128,-1
20,F,1,1,9,3,5,35,3,1065,0,0.3344707,6.494069,2.795964,-1
20,F,1,1,9,4,1,33,1,1321,0,0.4488839,6.475863,3.784704,-1
20,F,1,1,9,5,5,34,2,1888,0,0.03320299,6.415502,0.2832403,-1
20,F,1,1,9,6,5,36,4,2599,0,0.3747436,6.522499,3.153184,-1
20,F,1,1,9,7,6,34,2,1477,0,0.8159373,12.4418,3.659927,-1
20,F,1,1,9,8,2,36,4,1532,0,0.1884354,12.52159,0.8418618,-1
20,F,1,1,9,9,2,33,1,854,0,0.4196456,12.50522,1.879511,-1
20,F,1,1,9,10,2,35,3,1276,0,0.5905728,12.44549,2.633513,-1
20,F,1,1,9,11,2,34,2,1310,0,0.5854335,12.39667,2.639304,-1
20,F,1,1,9,12,5,33,1,2643,0,0.4057563,6.440679,3.415467,-1
20,F,1,1,9,13,1,36,4,2677,0,0.169564,6.508133,1.429166,-1
20,F,1,1,9,14,6,33,1,943,0,1.035109,12.50911,4.633119,-1
20,F,1,1,9,15,6,36,4,5409,0,0.5723859,12.51685,2.538676,-1
20,F,1,1,9,16,6,35,3,765,0,0.1133735,12.44258,0.5089886,-1
20,F,1,1,10,1,6,38,2,5210,0,0.6751001,12.43714,3.07689,-1
20,F,1,1,10,2,6,39,3,8476,1,0.3235794,12.45237,1.465002,-1
20,F,1,1,10,3,6,40,4,2120,0,0.0712729,12.5386,0.3189811,-1
20,F,1,1,10,4,5,37,1,4065,1,0.04444854,6.453481,0.3784592,-1
20,F,1,1,10,5,2,39,3,1121,0,0.572678,12.43714,2.605717,-1
20,F,1,1,10,6,6,37,1,1876,1,0.09704653,12.53297,0.4361108,-1
20,F,1,1,10,7,2,40,4,1165,0,0.1629983,12.5245,0.7327532,-1
20,F,1,1,10,8,5,38,2,1399,0,0.3289846,6.406316,2.808329,-1
20,F,1,1,10,9,5,39,3,2854,0,7.71836E-05,6.474079,0,-1
20,F,1,1,10,10,1,40,4,1832,0,0.3719526,6.495696,3.127375,-1
20,F,1,1,10,11,1,37,1,3321,0,0.02443135,6.445096,0.20842,-1
20,F,1,1,10,12,1,39,3,1343,0,0.5246009,6.458921,4.498408,-1
20,F,1,1,10,13,2,38,2,1499,0,0.412699,12.4022,1.875758,-1
20,F,1,1,10,14,2,37,1,2143,0,1.069962,12.48551,4.892287,-1
20,F,1,1,10,15,1,38,2,3476,1,0.3234997,6.408063,2.761658,-1
20,F,1,1,10,16,5,40,4,1954,0,0.021095,6.521489,0.1769387,-1
20,F,1,1,11,1,6,43,3,3099,0,0.8481186,12.4534,3.872622,-1
20,F,1,1,11,2,4,41,1,3087,0,0.1535837,12.49122,0.6915378,-1
20,F,1,1,11,3,5,42,2,2499,0,6.396362E-08,6.410526,0,-1
20,F,1,1,11,4,5,43,3,1221,0,0.001526832,6.501362,0,-1
20,F,1,1,11,5,6,41,1,1065,0,0.5720332,12.49243,2.601131,-1
20,F,1,1,11,6,5,44,4,2899,0,0.3577706,6.518643,3.027115,-1
20,F,1,1,11,7,3,42,2,5243,1,0.00788795,6.395571,0.06852804,-1
20,F,1,1,11,8,3,44,4,1765,0,0.2974196,6.505202,2.526155,-1
20,F,1,1,11,9,3,41,1,2699,1,0.2695368,6.445722,2.300102,-1
20,F,1,1,11,10,4,42,2,4388,0,0.2621133,12.39808,1.181674,-1
20,F,1,1,11,11,4,44,4,1298,0,0.7208149,12.52467,3.266387,-1
20,F,1,1,11,12,4,43,3,1143,0,0.909651,12.45083,4.052943,-1
20,F,1,1,11,13,5,41,1,2032,0,0.05383859,6.468041,0.456712,-1
20,F,1,1,11,14,3,43,3,1054,0,0.01967653,6.473095,0.166689,-1
20,F,1,1,11,15,6,44,4,2343,1,0.6345962,12.51636,2.874601,-1
20,F,1,1,11,16,6,42,2,2344,0,0.8906271,12.43109,4.003501,-1
20,F,1,1,12,1,4,48,4,1243,0,0.9531845,12.51766,4.266593,-1
20,F,1,1,12,2,3,47,3,1087,0,0.2827404,6.475951,2.369925,-1
20,F,1,1,12,3,6,46,2,1643,0,0.1283018,12.43057,0.5818186,-1
20,F,1,1,12,4,5,45,1,1032,0,0.2371839,6.417523,2.009155,-1
20,F,1,1,12,5,4,46,2,1632,0,0.3133463,12.38964,1.412777,-1
20,F,1,1,12,6,6,47,3,1132,0,0.5035701,12.4386,2.290722,-1
20,F,1,1,12,7,6,48,4,4699,0,0.08466902,12.53674,0.3784592,-1
20,F,1,1,12,8,6,45,1,1343,0,0.894743,12.52784,4.06929,-1
20,F,1,1,12,9,5,46,2,7521,0,0.06493565,6.394063,0.5549665,-1
20,F,1,1,12,10,5,48,4,1954,0,0.01680422,6.510082,0.1398823,-1
20,F,1,1,12,11,5,47,3,1121,0,0.2496861,6.514706,2.092374,-1
20,F,1,1,12,12,3,48,4,2843,0,0.2662518,6.502413,2.227301,-1
20,F,1,1,12,13,3,45,1,1599,0,0.228494,6.461364,1.951741,-1
20,F,1,1,12,14,3,46,2,3288,0,0.4266185,6.41319,3.613626,-1
20,F,1,1,12,15,4,47,3,1187,0,0.4638181,12.44847,2.068857,-1
20,F,1,1,12,16,4,45,1,2143,1,0.3491478,12.49118,1.572341,-1
20,F,1,1,13,1,3,50,2,1510,0,0.161344,6.451356,1.361281,-1
20,F,1,1,13,2,3,52,4,1176,0,0.3699059,6.48921,3.149022,-1
20,F,1,1,13,3,6,51,3,2666,0,0.1521191,12.45126,0.688134,-1
20,F,1,1,13,4,6,52,4,1965,1,0.7673824,12.51476,3.422053,-1
20,F,1,1,13,5,3,49,1,1243,0,0.5077339,6.489939,4.273106,-1
20,F,1,1,13,6,6,50,2,3743,2,0.5856347,12.45524,2.626741,-1
20,F,1,1,13,7,4,52,4,1432,1,0.7032708,12.51334,3.138435,-1
20,F,1,1,13,8,4,49,1,1543,1,0.4390175,12.50164,1.979025,-1
20,F,1,1,13,9,4,51,3,1476,0,0.4355456,12.44919,1.974074,-1
20,F,1,1,13,10,5,50,2,1377,0,0.4276548,6.431738,3.642929,-1
20,F,1,1,13,11,5,52,4,4965,0,0.1012344,6.481303,0.8550079,-1
20,F,1,1,13,12,5,49,1,2188,0,0.3756814,6.481293,3.161741,-1
20,F,1,1,13,13,5,51,3,1088,0,3.726283E-08,6.473085,0,-1
20,F,1,1,13,14,4,50,2,4421,0,0.2252507,12.40971,1.021442,-1
20,F,1,1,13,15,6,49,1,1465,0,0.3615278,12.52831,1.636618,-1
20,F,1,1,13,16,3,51,3,921,0,0.3163763,6.469337,2.667485,-1
20,F,1,1,14,1,3,54,2,1254,0,0.4869938,6.427766,4.171149,-1
20,F,1,1,14,2,5,53,1,1021,0,0.1032543,6.432459,0.8842595,-1
20,F,1,1,14,3,5,54,2,1499,0,0.1158887,6.438183,0.9763861,-1
20,F,1,1,14,4,4,55,3,1299,0,0.4992183,12.43534,2.267881,-1
20,F,1,1,14,5,4,54,2,1677,1,1.060531,12.41492,4.746852,-1
20,F,1,1,14,6,6,55,3,2754,2,0.7823121,12.43324,3.581242,-1
20,F,1,1,14,7,6,53,1,1076,0,0.4489393,12.49497,2.031725,-1
20,F,1,1,14,8,3,55,3,999,0,0.1372778,6.461287,1.173365,-1
20,F,1,1,14,9,3,56,4,2332,0,0.2424005,6.483507,2.040951,-1
20,F,1,1,14,10,6,54,2,2154,1,0.4845801,12.40878,2.179873,-1
20,F,1,1,14,11,3,53,1,2387,2,0.02243683,6.456264,0.1907741,-1
20,F,1,1,14,12,5,56,4,3443,1,0.1502376,6.492138,1.269337,-1
20,F,1,1,14,13,5,55,3,1699,0,0.2226464,6.466608,1.904748,-1
20,F,1,1,14,14,4,56,4,966,0,0.3545267,12.52664,1.581648,-1
20,F,1,1,14,15,4,53,1,1132,0,0.6207352,12.50248,2.822651,-1
20,F,1,1,14,16,6,56,4,1888,1,0.09918445,12.5076,0.4449939,-1
20,F,1,1,15,1,4,57,1,821,0,1.0669,12.49481,4.871259,-1
20,F,1,1,15,2,3,58,2,2076,0,0.2576526,6.439725,2.189101,-1
20,F,1,1,15,3,4,59,3,1221,0,0.6177211,12.44175,2.799812,-1
20,F,1,1,15,4,5,60,4,4743,0,0.1518107,6.480639,1.27886,-1
20,F,1,1,15,5,5,57,1,6054,0,7.703763E-08,6.471397,0,-1
20,F,1,1,15,6,5,59,3,1176,0,0.05862053,6.504632,0.4961402,-1
20,F,1,1,15,7,6,60,4,2832,1,0.9663432,12.51555,4.288935,-1
20,F,1,1,15,8,3,57,1,1199,0,0.1630158,6.478107,1.38041,-1
20,F,1,1,15,9,4,58,2,2754,0,0.337515,12.40745,1.519426,-1
20,F,1,1,15,10,3,60,4,2209,0,0.2978621,6.482162,2.507958,-1
20,F,1,1,15,11,6,57,1,1154,0,0.1213188,12.55064,0.5442861,-1
20,F,1,1,15,12,6,58,2,6587,0,0.6719221,12.38902,3.017918,-1
20,F,1,1,15,13,4,60,4,1732,1,6.832719E-08,12.51698,0,-1
20,F,1,1,15,14,6,59,3,1299,0,0.3295098,12.46394,1.478961,-1
20,F,1,1,15,15,5,58,2,4321,1,0.2567964,6.430317,2.184984,-1
20,F,1,1,15,16,3,59,3,999,0,7.270796E-08,6.463606,0,-1
20,F,1,1,16,1,4,61,1,1021,0,0.7612647,12.48362,3.471529,-1
20,F,1,1,16,2,3,63,3,899,0,0.1584848,6.465187,1.334715,-1
20,F,1,1,16,3,6,61,1,765,0,0.2049315,12.49617,0.9228091,-1
20,F,1,1,16,4,3,62,2,1843,0,0.2143357,6.432438,1.822738,-1
20,F,1,1,16,5,6,64,4,1920,0,1.035187,12.53087,4.616516,-1
20,F,1,1,16,6,5,63,3,1043,0,0.3091192,6.473379,2.589668,-1
20,F,1,1,16,7,4,64,4,2043,1,0.5455536,12.51547,2.434537,-1
20,F,1,1,16,8,4,63,3,2721,2,0.6631966,12.43377,3.030863,-1
20,F,1,1,16,9,6,62,2,1954,0,0.5671728,12.43057,2.557725,-1
20,F,1,1,16,10,5,61,1,2054,0,0.03781226,6.464734,0.3214254,-1
20,F,1,1,16,11,6,63,3,1776,0,0.5045323,12.4455,2.272881,-1
20,F,1,1,16,12,5,64,4,3121,0,7.90323E-08,6.497119,0,-1
20,F,1,1,16,13,4,62,2,1288,0,0.6511583,12.40698,2.953798,-1
20,F,1,1,16,14,3,64,4,1587,0,0.1639752,6.497132,1.377714,-1
20,F,1,1,16,15,5,62,2,2009,1,0.1282223,6.426691,1.091636,-1
20,F,1,1,16,16,3,61,1,1332,0,0.06342643,6.462937,0.5399548,-1
20,F,1,1,17,1,6,68,4,999,0,0.5096687,12.53947,2.273914,-1
20,F,1,1,17,2,3,67,3,1043,0,0.07073265,6.476771,0.5997046,-1
20,F,1,1,17,3,3,66,2,1032,0,0.01058281,6.429018,0.08846933,-1
20,F,1,1,17,4,5,65,1,9999,0,-1,-1,-1,-1
20,F,1,1,17,5,4,67,3,1688,0,0.1054014,12.45909,0.4751895,-1
20,F,1,1,17,6,6,65,1,876,0,0.2928599,12.5045,1.322046,-1
20,F,1,1,17,7,5,68,4,2110,0,0.2462382,6.53417,2.064406,-1
20,F,1,1,17,8,4,66,2,2231,1,0.144677,12.40809,0.652221,-1
20,F,1,1,17,9,4,65,1,866,0,0.7436017,12.4896,3.395748,-1
20,F,1,1,17,10,6,67,3,2410,0,1.393789E-07,12.46883,0,-1
20,F,1,1,17,11,3,68,4,1954,0,0.4129032,6.511827,3.462323,-1
20,F,1,1,17,12,6,66,2,1854,1,0.4729698,12.4458,2.124491,-1
20,F,1,1,17,13,5,67,3,888,0,0.06262249,6.477971,0.5319225,-1
20,F,1,1,17,14,4,68,4,2043,0,0.6183783,12.52015,2.784529,-1
20,F,1,1,17,15,3,65,1,1243,0,0.08478799,6.467145,0.719005,-1
20,F,1,1,17,16,5,66,2,1421,0,0.05390922,6.408501,0.4579955,-1
20,F,1,1,18,1,4,71,3,1232,0,1.046891,12.44646,4.763824,-1
20,F,1,1,18,2,4,72,4,1887,0,0.3522882,12.53655,1.568228,-1
20,F,1,1,18,3,3,69,1,988,0,0.3108599,6.466236,2.691809,-1
20,F,1,1,18,4,6,71,3,2532,2,0.006320627,12.46836,0.03426402,-1
20,F,1,1,18,5,4,69,1,2798,2,0.752833,12.51018,3.432678,-1
20,F,1,1,18,6,6,70,2,2554,0,0.5377163,12.45093,2.416704,-1
20,F,1,1,18,7,3,72,4,1421,0,0.1842952,6.516403,1.543703,-1
20,F,1,1,18,8,3,70,2,1510,0,0.5346638,6.422273,4.52645,-1
20,F,1,1,18,9,3,71,3,932,0,0.3415673,6.471805,2.933716,-1
20,F,1,1,18,10,6,72,4,1210,0,0.02223951,12.55709,0.09891172,-1
20,F,1,1,18,11,5,69,1,2810,0,0.2178297,6.457931,1.864456,-1
20,F,1,1,18,12,5,70,2,1588,0,0.2721936,6.423489,2.31748,-1
20,F,1,1,18,13,5,72,4,2221,0,0.4741941,6.514596,3.960964,-1
20,F,1,1,18,14,6,69,1,1176,0,0.403458,12.55428,1.814128,-1
20,F,1,1,18,15,4,70,2,2166,1,0.3640102,12.41234,1.636379,-1
20,F,1,1,18,16,5,71,3,1443,0,0.1234461,6.475894,1.051647,-1
20,F,1,1,1,1,10,4,4,22064,0,-1,-1,-1,0
20,F,1,1,1,2,8,3,3,13421,0,-1,-1,-1,0
20,F,1,1,1,3,8,2,2,3099,0,-1,-1,-1,1
20,F,1,1,1,4,9,1,1,2099,0,-1,-1,-1,1
20,F,1,1,1,5,7,4,4,1676,0,-1,-1,-1,1
20,F,1,1,1,6,7,3,3,1143,0,-1,-1,-1,1
20,F,1,1,1,7,9,2,2,1154,0,-1,-1,-1,0
20,F,1,1,1,8,10,3,3,1132,0,-1,-1,-1,1
20,F,1,1,1,9,8,4,4,1310,0,-1,-1,-1,1
20,F,1,1,1,10,7,1,1,2077,0,-1,-1,-1,1
20,F,1,1,1,11,10,2,2,1010,0,-1,-1,-1,0
20,F,1,1,1,12,8,1,1,2054,0,-1,-1,-1,0
20,F,1,1,1,13,9,4,4,1376,0,-1,-1,-1,0
20,F,1,1,1,14,7,2,2,1298,0,-1,-1,-1,1
20,F,1,1,1,15,10,1,1,1010,0,-1,-1,-1,0
20,F,1,1,1,16,9,3,3,1532,0,-1,-1,-1,0
20,F,1,1,2,1,10,2,2,2110,0,-1,-1,-1,1
20,F,1,1,2,2,8,3,3,1221,0,-1,-1,-1,1
20,F,1,1,2,3,9,2,2,876,0,-1,-1,-1,0
20,F,1,1,2,4,9,3,3,1776,0,-1,-1,-1,0
20,F,1,1,2,5,9,1,1,7332,0,-1,-1,-1,1
20,F,1,1,2,6,10,4,4,3888,0,-1,-1,-1,1
20,F,1,1,2,7,10,1,1,5122,0,-1,-1,-1,1
20,F,1,1,2,8,8,4,4,3298,0,-1,-1,-1,1
20,F,1,1,2,9,10,3,3,965,0,-1,-1,-1,0
20,F,1,1,2,10,9,4,4,1454,0,-1,-1,-1,1
20,F,1,1,2,11,8,2,2,788,0,-1,-1,-1,0
20,F,1,1,2,12,7,3,3,943,0,-1,-1,-1,1
20,F,1,1,2,13,7,2,2,1298,0,-1,-1,-1,0
20,F,1,1,2,14,7,1,1,1298,0,-1,-1,-1,0
20,F,1,1,2,15,7,4,4,2598,0,-1,-1,-1,0
20,F,1,1,2,16,8,1,1,1143,0,-1,-1,-1,0
