Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
21,F,1,1,5,6,5,20,4,3199,0,0.3941995,6.435939,3.322839,-1
21,F,1,1,5,7,1,17,1,3588,1,0.005258983,6.3365,0.04845664,-1
21,F,1,1,5,8,2,20,4,1632,0,0.809536,12.44669,3.602229,-1
21,F,1,1,5,9,6,19,3,2599,1,0.4363141,12.36246,1.977937,-1
21,F,1,1,5,10,6,17,1,2632,0,0.5257916,12.45242,2.369264,-1
21,F,1,1,5,11,2,19,3,1321,0,0.1605531,12.37889,0.7241574,-1
21,F,1,1,5,12,2,18,2,1599,0,0.590531,12.36123,2.676422,-1
21,F,1,1,5,13,5,19,3,2776,0,0.07232462,6.414538,0.6129363,-1
21,F,1,1,5,14,2,17,1,1476,0,0.5369676,12.43079,2.430111,-1
21,F,1,1,5,15,1,18,2,2987,1,0.0447185,6.424809,0.3810355,-1
21,F,1,1,5,16,1,20,4,2899,0,0.1058738,6.451425,0.9063343,-1
21,F,1,1,6,1,1,21,1,3388,0,0.2349182,6.345603,1.998412,-1
21,F,1,1,6,2,6,23,3,2232,0,0.2842983,12.37962,1.290437,-1
21,F,1,1,6,3,5,22,2,1766,0,0.2323596,6.424102,1.947725,-1
21,F,1,1,6,4,2,24,4,1488,0,1.999792E-07,12.44201,0,-1
21,F,1,1,6,5,1,22,2,1488,0,0.3578652,6.421093,3.025821,-1
21,F,1,1,6,6,5,23,3,1687,0,0.5365314,6.421859,4.509715,-1
21,F,1,1,6,7,2,21,1,4487,1,0.5635839,12.42808,2.572529,-1
21,F,1,1,6,8,2,23,3,7975,0,0.0007763662,12.38514,0,-1
21,F,1,1,6,9,5,24,4,3277,1,0.2019051,6.440399,1.700078,-1
21,F,1,1,6,10,1,23,3,2754,1,0.1497801,6.410328,1.271955,-1
21,F,1,1,6,11,6,22,2,1699,0,0.8040337,12.36531,3.662815,-1
21,F,1,1,6,12,5,21,1,2332,1,0.08640708,6.334422,0.7480813,-1
21,F,1,1,6,13,6,24,4,1509,0,0.04371784,12.4587,0.1968319,-1
21,F,1,1,6,14,2,22,2,2132,0,0.4501345,12.36671,2.054333,-1
21,F,1,1,6,15,6,21,1,3554,1,0.3605529,12.44327,1.627866,-1
21,F,1,1,6,16,1,24,4,1754,0,0.2039589,6.436284,1.711665,-1
21,F,1,1,7,1,1,25,1,2742,1,0.5385862,6.355719,4.563857,-1
21,F,1,1,7,2,2,27,3,1799,0,0.1227208,12.38398,0.5560232,-1
21,F,1,1,7,3,6,25,1,1965,0,0.8273069,12.42921,3.723259,-1
21,F,1,1,7,4,2,26,2,2699,2,1.056237,12.36736,4.781023,-1
21,F,1,1,7,5,5,28,4,2821,1,0.09286761,6.440301,0.7890712,-1
21,F,1,1,7,6,1,26,2,1910,0,0.3563344,6.431224,3.008042,-1
21,F,1,1,7,7,6,27,3,2354,0,1.867862E-08,12.36683,0,-1
21,F,1,1,7,8,2,28,4,1543,0,0.3018535,12.43949,1.346539,-1
21,F,1,1,7,9,1,27,3,2221,1,0.2879457,6.399322,2.496067,-1
21,F,1,1,7,10,5,25,1,2543,0,0.1625123,6.342279,1.421202,-1
21,F,1,1,7,11,5,26,2,2032,0,0.1805324,6.429882,1.543576,-1
21,F,1,1,7,12,5,27,3,3654,0,0.1188925,6.411545,1.01375,-1
21,F,1,1,7,13,6,26,2,2454,1,0.009482778,12.34776,0.04423466,-1
21,F,1,1,7,14,6,28,4,2221,0,0.6993742,12.45278,3.125434,-1
21,F,1,1,7,15,2,25,1,2099,0,0.1672338,12.42618,0.7574393,-1
21,F,1,1,7,16,1,28,4,2021,0,0.4319829,6.434839,3.609776,-1
21,F,1,1,8,1,2,30,2,1232,0,0.02464771,12.36002,0.1119058,-1
21,F,1,1,8,2,5,32,4,3487,0,0.2119924,6.430667,1.780262,-1
21,F,1,1,8,3,5,29,1,2887,1,0.3553901,6.342925,3.119729,-1
21,F,1,1,8,4,1,32,4,1576,0,0.2131659,6.437872,1.787503,-1
21,F,1,1,8,5,5,30,2,2699,0,0.2504172,6.426675,2.116554,-1
21,F,1,1,8,6,2,32,4,2054,0,1.046625,12.44592,4.659636,-1
21,F,1,1,8,7,6,31,3,9465,6,0.4997672,12.36763,2.237996,-1
21,F,1,1,8,8,2,29,1,1821,0,0.7443371,12.42052,3.413001,-1
21,F,1,1,8,9,6,30,2,1332,0,0.0755023,12.34014,0.3426407,-1
21,F,1,1,8,10,1,29,1,2810,0,0.2174972,6.331618,1.895685,-1
21,F,1,1,8,11,1,31,3,1532,0,2.054336E-07,6.402609,0.01978234,-1
21,F,1,1,8,12,1,30,2,2765,0,0.4535394,6.421979,3.837982,-1
21,F,1,1,8,13,2,31,3,4843,1,0.3624403,12.37679,1.629188,-1
21,F,1,1,8,14,6,32,4,2043,0,0.7207282,12.4487,3.203935,-1
21,F,1,1,8,15,6,29,1,1577,0,0.4484455,12.41674,2.044879,-1
21,F,1,1,8,16,5,31,3,2599,0,0.1140643,6.41249,0.963068,-1
21,F,1,1,9,1,5,34,2,4165,2,0.2376246,6.440604,2.059376,-1
21,F,1,1,9,2,5,36,4,2465,0,0.239912,6.44452,2.007109,-1
21,F,1,1,9,3,6,35,3,7953,4,0.6408915,12.37984,2.882015,-1
21,F,1,1,9,4,6,36,4,9999,5,-1,-1,-1,-1
21,F,1,1,9,5,1,35,3,2309,0,0.107368,6.418911,0.9069818,-1
21,F,1,1,9,6,2,34,2,6643,0,0.007461709,12.38074,0.03956468,-1
21,F,1,1,9,7,2,33,1,1832,0,0.4657889,12.43999,2.106079,-1
21,F,1,1,9,8,2,35,3,4143,1,0.7238612,12.39132,3.248536,-1
21,F,1,1,9,9,1,34,2,3798,0,1.394332E-08,6.441226,0,-1
21,F,1,1,9,10,6,33,1,2520,0,0.782943,12.43979,3.529142,-1
21,F,1,1,9,11,1,36,4,4642,3,0.4279495,6.439896,3.57451,-1
21,F,1,1,9,12,6,34,2,3209,1,0.9440113,12.33957,4.285418,-1
21,F,1,1,9,13,5,35,3,3155,1,0.3130762,6.422102,2.621669,-1
21,F,1,1,9,14,1,33,1,3288,0,0.151757,6.351333,1.308806,-1
21,F,1,1,9,15,2,36,4,3610,1,0.5152368,12.44956,2.291235,-1
21,F,1,1,9,16,5,33,1,1898,0,0.3456585,6.338692,3.013764,-1
21,F,1,1,10,1,2,39,3,1820,0,0.8136993,12.38539,3.651412,-1
21,F,1,1,10,2,1,38,2,3232,0,0.3860443,6.420976,3.286642,-1
21,F,1,1,10,3,1,37,1,1943,0,0.2047814,6.351343,1.786627,-1
21,F,1,1,10,4,6,40,4,8509,5,0.6302818,12.44946,2.803305,-1
21,F,1,1,10,5,6,38,2,1410,0,0.6520179,12.35486,2.981437,-1
21,F,1,1,10,6,5,37,1,1643,0,0.133089,6.347235,1.141582,-1
21,F,1,1,10,7,1,39,3,1554,0,0.4983328,6.416507,4.199553,-1
21,F,1,1,10,8,1,40,4,4277,3,0.1756426,6.442779,1.47777,-1
21,F,1,1,10,9,6,39,3,1731,0,0.7930939,12.37012,3.55936,-1
21,F,1,1,10,10,2,38,2,1887,0,0.5977927,12.36086,2.74024,-1
21,F,1,1,10,11,2,37,1,3810,0,0.1252171,12.43039,0.5664824,-1
21,F,1,1,10,12,5,40,4,2932,1,0.3543406,6.446951,3.014348,-1
21,F,1,1,10,13,6,37,1,1188,0,0.7889007,12.41995,3.610156,-1
21,F,1,1,10,14,2,40,4,2454,1,0.8359752,12.45359,3.707712,-1
21,F,1,1,10,15,5,39,3,1810,0,0.2428502,6.417221,2.038937,-1
21,F,1,1,10,16,5,38,2,3165,0,0.3093559,6.413023,2.610146,-1
21,F,1,1,11,1,5,43,3,2121,0,0.42139,6.423868,3.539391,-1
21,F,1,1,11,2,3,41,1,1965,0,0.1602272,6.347526,1.373731,-1
21,F,1,1,11,3,5,42,2,1987,0,0.3229155,6.417693,2.720741,-1
21,F,1,1,11,4,6,44,4,4554,0,0.8818344,12.46436,3.938505,-1
21,F,1,1,11,5,6,41,1,1343,0,0.649505,12.43301,2.922283,-1
21,F,1,1,11,6,6,43,3,1276,0,0.8467399,12.3778,3.790597,-1
21,F,1,1,11,7,4,44,4,3476,3,2.9129E-07,12.4441,0,-1
21,F,1,1,11,8,4,42,2,3576,1,0.5469908,12.36685,2.506006,-1
21,F,1,1,11,9,4,41,1,1188,0,0.1007589,12.43405,0.4554249,-1
21,F,1,1,11,10,3,42,2,2087,0,0.1793265,6.417546,1.518009,-1
21,F,1,1,11,11,4,43,3,2688,1,0.5445905,12.38403,2.47148,-1
21,F,1,1,11,12,5,41,1,2099,0,9.696186E-08,6.350724,0,-1
21,F,1,1,11,13,3,44,4,3531,1,0.3286309,6.44928,2.757544,-1
21,F,1,1,11,14,3,43,3,1520,0,0.3165542,6.416788,2.66609,-1
21,F,1,1,11,15,5,44,4,2332,0,0.4332918,6.435207,3.632864,-1
21,F,1,1,11,16,6,42,2,1799,0,0.1800304,12.36217,0.8149337,-1
21,F,1,1,12,1,6,48,4,3965,2,0.2960347,12.44581,1.322194,-1
21,F,1,1,12,2,6,47,3,3031,2,0.9134246,12.36471,4.13768,-1
21,F,1,1,12,3,3,46,2,1709,0,6.661979E-08,6.428752,0,-1
21,F,1,1,12,4,3,48,4,4409,2,0.3315426,6.442277,2.766828,-1
21,F,1,1,12,5,5,46,2,3432,1,0.3553793,6.417439,2.993298,-1
21,F,1,1,12,6,3,45,1,1787,0,0.07569041,6.339563,0.6489125,-1
21,F,1,1,12,7,4,48,4,3343,1,0.2069209,12.4523,0.9272513,-1
21,F,1,1,12,8,5,45,1,2732,0,0.1987548,6.344795,1.691654,-1
21,F,1,1,12,9,4,46,2,1821,0,0.5696533,12.36351,2.57154,-1
21,F,1,1,12,10,5,48,4,2243,1,0.4635366,6.431016,3.881461,-1
21,F,1,1,12,11,6,46,2,1343,0,0.160106,12.34837,0.7246976,-1
21,F,1,1,12,12,4,47,3,1110,0,0.9317932,12.38117,4.183948,-1
21,F,1,1,12,13,6,45,1,1277,0,0.3354226,12.42499,1.525339,-1
21,F,1,1,12,14,3,47,3,1853,1,0.4513813,6.416985,3.803078,-1
21,F,1,1,12,15,4,45,1,1166,0,0.3202097,12.42931,1.453873,-1
21,F,1,1,12,16,5,47,3,1576,0,0.405208,6.41638,3.409098,-1
21,F,1,1,13,1,3,50,2,2610,1,0.5141382,6.414689,4.356355,-1
21,F,1,1,13,2,6,51,3,1821,1,0.7913818,12.38974,3.554185,-1
21,F,1,1,13,3,5,52,4,2198,1,0.2849645,6.43594,2.387533,-1
21,F,1,1,13,4,5,50,2,2466,0,0.2835649,6.424884,2.397432,-1
21,F,1,1,13,5,6,52,4,2187,0,0.9408014,12.44937,4.19428,-1
21,F,1,1,13,6,3,49,1,2709,0,0.4101179,6.34568,3.507383,-1
21,F,1,1,13,7,4,52,4,1743,0,0.3817837,12.45049,1.698696,-1
21,F,1,1,13,8,6,49,1,1210,0,0.885177,12.424,4.058785,-1
21,F,1,1,13,9,4,51,3,1432,0,0.1808601,12.38708,0.8144533,-1
21,F,1,1,13,10,6,50,2,1310,0,0.3680032,12.35248,1.672691,-1
21,F,1,1,13,11,3,52,4,3165,1,0.336631,6.458626,2.857663,-1
21,F,1,1,13,12,3,51,3,1454,0,0.008067869,6.414866,0.06852804,-1
21,F,1,1,13,13,4,49,1,1820,0,0.5666471,12.43346,2.588685,-1
21,F,1,1,13,14,4,50,2,1887,0,0.4782877,12.37112,2.164827,-1
21,F,1,1,13,15,5,51,3,1910,0,0.0077725,6.416255,0.0656106,-1
21,F,1,1,13,16,5,49,1,3376,0,0.06897005,6.344277,0.5970887,-1
21,F,1,1,14,1,4,55,3,1487,0,0.2325109,12.3925,1.051833,-1
21,F,1,1,14,2,3,56,4,2409,1,0.421647,6.441,3.530473,-1
21,F,1,1,14,3,5,54,2,2687,0,1.720431E-07,6.419415,0,-1
21,F,1,1,14,4,6,53,1,1932,0,0.844296,12.4561,3.798493,-1
21,F,1,1,14,5,3,55,3,2154,1,0.2045163,6.42198,1.720787,-1
21,F,1,1,14,6,4,53,1,1187,0,0.592483,12.43745,2.707254,-1
21,F,1,1,14,7,4,54,2,1320,0,1.053743,12.38101,4.734497,-1
21,F,1,1,14,8,4,56,4,1343,0,0.7385032,12.4544,3.274647,-1
21,F,1,1,14,9,6,54,2,1299,0,0.05949857,12.34747,0.2697954,-1
21,F,1,1,14,10,6,56,4,1388,0,0.4314761,12.45061,1.937045,-1
21,F,1,1,14,11,3,53,1,2187,0,1.092714E-07,6.344141,0,-1
21,F,1,1,14,12,3,54,2,2465,0,0.2110844,6.438524,1.815315,-1
21,F,1,1,14,13,6,55,3,2776,1,1.018882,12.39593,4.57029,-1
21,F,1,1,14,14,5,56,4,2743,0,0.3117098,6.450293,2.616886,-1
21,F,1,1,14,15,5,55,3,1521,0,0.4704178,6.435272,3.940344,-1
21,F,1,1,14,16,5,53,1,1621,0,0.2242721,6.351243,1.914484,-1
21,F,1,1,15,1,5,60,4,1943,0,0.5180366,6.440499,4.341268,-1
21,F,1,1,15,2,3,57,1,1587,0,0.2247487,6.346625,1.93755,-1
21,F,1,1,15,3,4,59,3,1310,0,0.7828076,12.40341,3.555452,-1
21,F,1,1,15,4,3,58,2,1465,0,1.264336E-07,6.439944,0,-1
21,F,1,1,15,5,3,59,3,1321,0,3.020849E-08,6.416969,0,-1
21,F,1,1,15,6,4,57,1,1965,1,0.3179385,12.43016,1.443472,-1
21,F,1,1,15,7,5,58,2,2276,0,0.269444,6.424292,2.267536,-1
21,F,1,1,15,8,6,60,4,4332,0,0.9835593,12.47281,4.452323,-1
21,F,1,1,15,9,6,57,1,1765,0,0.7225639,12.45791,3.266746,-1
21,F,1,1,15,10,4,58,2,2199,0,0.3848452,12.37387,1.738325,-1
21,F,1,1,15,11,6,59,3,1409,0,0.8066085,12.39772,3.616117,-1
21,F,1,1,15,12,5,57,1,1499,0,7.951913E-08,6.349589,0,-1
21,F,1,1,15,13,4,60,4,2654,1,0.5109654,12.46497,2.264599,-1
21,F,1,1,15,14,5,59,3,3710,0,0.4296173,6.432859,3.599456,-1
21,F,1,1,15,15,3,60,4,3631,0,0.53858,6.448639,4.493442,-1
21,F,1,1,15,16,6,58,2,3632,0,0.7475285,12.3548,3.402603,-1
21,F,1,1,16,1,5,63,3,2565,0,0.4269214,6.434617,3.583045,-1
21,F,1,1,16,2,4,64,4,2688,1,0.6947907,12.46414,3.081149,-1
21,F,1,1,16,3,5,62,2,1454,0,0.413441,6.422234,3.480597,-1
21,F,1,1,16,4,4,61,1,1410,0,0.465972,12.43384,2.121541,-1
21,F,1,1,16,5,3,63,3,2321,1,0.3851692,6.433841,3.234161,-1
21,F,1,1,16,6,3,62,2,2654,1,0.002698557,6.422877,0.01978234,-1
21,F,1,1,16,7,3,61,1,3220,0,0.1633482,6.345834,1.392127,-1
21,F,1,1,16,8,4,63,3,1743,0,0.8109156,12.39702,3.641585,-1
21,F,1,1,16,9,5,64,4,3887,0,0.3007861,6.438848,2.519638,-1
21,F,1,1,16,10,5,61,1,3910,1,1.05382E-07,6.343876,0,-1
21,F,1,1,16,11,4,62,2,3720,0,0.6229137,12.36545,2.854442,-1
21,F,1,1,16,12,6,63,3,2565,0,0.2289815,12.37896,1.029266,-1
21,F,1,1,16,13,6,62,2,1543,0,0.2532584,12.36608,1.144834,-1
21,F,1,1,16,14,6,64,4,1432,0,0.6084515,12.45352,2.703057,-1
21,F,1,1,16,15,6,61,1,1065,0,0.2477221,12.42611,1.121172,-1
21,F,1,1,16,16,3,64,4,2754,1,0.09400822,6.448841,0.7940154,-1
21,F,1,1,17,1,4,67,3,3721,3,0.4589219,12.40825,2.072921,-1
21,F,1,1,17,2,3,68,4,1332,0,0.3795437,6.452331,3.162793,-1
21,F,1,1,17,3,5,65,1,1543,0,0.3513848,6.374316,2.96326,-1
21,F,1,1,17,4,5,66,2,2176,0,0.4202441,6.429416,3.532414,-1
21,F,1,1,17,5,4,68,4,1321,0,0.7250516,12.45722,3.223186,-1
21,F,1,1,17,6,5,67,3,1854,0,1.006272E-07,6.429936,0,-1
21,F,1,1,17,7,3,66,2,1310,0,0.1047833,6.443032,0.8838168,-1
21,F,1,1,17,8,6,65,1,1987,0,0.2807159,12.46804,1.271801,-1
21,F,1,1,17,9,6,67,3,2576,0,0.3976872,12.41136,1.780043,-1
21,F,1,1,17,10,4,66,2,1776,0,0.8300555,12.38021,3.731034,-1
21,F,1,1,17,11,4,65,1,1565,0,0.6200827,12.45691,2.796034,-1
21,F,1,1,17,12,5,68,4,1443,0,0.4303134,6.441647,3.597007,-1
21,F,1,1,17,13,3,65,1,2543,0,0.07975004,6.365561,0.6829963,-1
21,F,1,1,17,14,6,66,2,2487,0,0.3396665,12.36898,1.551291,-1
21,F,1,1,17,15,6,68,4,2042,1,0.259722,12.46891,1.157075,-1
21,F,1,1,17,16,3,67,3,1365,0,0.437994,6.444523,3.71552,-1
21,F,1,1,18,1,4,72,4,1199,0,0.2835768,12.47668,1.275182,-1
21,F,1,1,18,2,3,69,1,2610,1,0.05425056,6.371087,0.4643598,-1
21,F,1,1,18,3,6,71,3,1143,0,0.5787818,12.38992,2.647893,-1
21,F,1,1,18,4,5,72,4,1988,0,0.4704866,6.453738,3.952947,-1
21,F,1,1,18,5,6,70,2,1654,0,0.9044013,12.35647,4.061534,-1
21,F,1,1,18,6,4,71,3,1209,0,0.1387386,12.41246,0.6240098,-1
21,F,1,1,18,7,4,69,1,1643,1,0.5199667,12.45914,2.348354,-1
21,F,1,1,18,8,3,70,2,3931,2,0.2146238,6.436865,1.810997,-1
21,F,1,1,18,9,6,72,4,2188,0,0.5828704,12.47744,2.5994,-1
21,F,1,1,18,10,6,69,1,1976,0,0.2149605,12.44713,0.9679322,-1
21,F,1,1,18,11,5,71,3,3609,0,0.3975646,6.447181,3.35217,-1
21,F,1,1,18,12,5,70,2,3031,0,0.4998445,6.431789,4.193018,-1
21,F,1,1,18,13,3,72,4,2321,1,0.2851767,6.447236,2.380802,-1
21,F,1,1,18,14,4,70,2,1743,0,0.3649129,12.37844,1.645919,-1
21,F,1,1,18,15,3,71,3,2165,1,0.007618408,6.42938,0.0656106,-1
21,F,1,1,18,16,5,69,1,3210,1,0.2956527,6.368252,2.502176,-1
21,F,1,1,1,1,9,4,4,4554,0,-1,-1,-1,0
21,F,1,1,1,2,8,2,2,1765,0,-1,-1,-1,0
21,F,1,1,1,3,7,3,3,1499,0,-1,-1,-1,1
21,F,1,1,1,4,7,1,1,2243,0,-1,-1,-1,0
21,F,1,1,1,5,10,2,2,2676,0,-1,-1,-1,0
21,F,1,1,1,6,9,1,1,1821,0,-1,-1,-1,1
21,F,1,1,1,7,8,4,4,2843,0,-1,-1,-1,0
21,F,1,1,1,8,10,3,3,1387,0,-1,-1,-1,1
21,F,1,1,1,9,8,1,1,3920,0,-1,-1,-1,1
21,F,1,1,1,10,9,2,2,4064,0,-1,-1,-1,0
21,F,1,1,1,11,10,4,4,1410,0,-1,-1,-1,1
21,F,1,1,1,12,9,3,3,2254,0,-1,-1,-1,0
21,F,1,1,1,13,7,4,4,4032,0,-1,-1,-1,0
21,F,1,1,1,14,10,1,1,1499,0,-1,-1,-1,0
21,F,1,1,1,15,8,3,3,4343,0,-1,-1,-1,1
21,F,1,1,1,16,7,2,2,3677,0,-1,-1,-1,0
21,F,1,1,2,1,9,2,2,1754,0,-1,-1,-1,1
21,F,1,1,2,2,7,3,3,2199,0,-1,-1,-1,0
21,F,1,1,2,3,8,2,2,2632,0,-1,-1,-1,0
21,F,1,1,2,4,8,4,4,3721,0,-1,-1,-1,1
21,F,1,1,2,5,9,3,3,4777,0,-1,-1,-1,0
21,F,1,1,2,6,7,4,4,3621,0,-1,-1,-1,1
21,F,1,1,2,7,10,1,1,3998,0,-1,-1,-1,0
21,F,1,1,2,8,7,2,2,4654,0,-1,-1,-1,0
21,F,1,1,2,9,10,4,4,887,0,-1,-1,-1,1
21,F,1,1,2,10,7,1,1,6898,0,-1,-1,-1,1
21,F,1,1,2,11,10,3,3,3698,0,-1,-1,-1,1
21,F,1,1,2,12,9,1,1,1754,0,-1,-1,-1,1
21,F,1,1,2,13,9,4,4,6631,0,-1,-1,-1,1
21,F,1,1,2,14,8,1,1,2399,0,-1,-1,-1,0
21,F,1,1,2,15,10,2,2,3276,0,-1,-1,-1,0
21,F,1,1,2,16,8,3,3,5076,0,-1,-1,-1,1
