Age, Gender, Awareness Type, Session, Block, Trial, Set, Pattern, Quadrant, Response Time, Num Mistakes, Distance From Target, Camera Distance From Target, Angle Error (Degrees), FC Response
19,F,1,1,3,8,2,12,4,1810,0,0.5817051,12.43079,2.61883,-1
19,F,1,1,3,9,6,11,3,6243,3,0.4409663,12.39933,1.982088,-1
19,F,1,1,3,10,1,10,2,2199,1,0.0393158,6.45922,0.3345502,-1
19,F,1,1,3,11,1,9,1,1809,0,0.4243892,6.441465,3.718312,-1
19,F,1,1,3,12,1,11,3,1810,0,0.488675,6.416562,4.102266,-1
19,F,1,1,3,13,6,12,4,1565,0,0.3716761,12.41838,1.662599,-1
19,F,1,1,3,14,2,10,2,1543,1,0.6360978,12.37828,2.909729,-1
19,F,1,1,3,15,6,9,1,1632,0,0.7381017,12.42165,3.29711,-1
19,F,1,1,3,16,2,11,3,1488,0,1.010788,12.38802,4.567975,-1
19,F,1,1,4,1,1,16,4,3676,3,0.155321,6.467737,1.311047,-1
19,F,1,1,4,2,5,15,3,3421,2,0.2632187,6.410166,2.257241,-1
19,F,1,1,4,3,6,14,2,1399,0,0.4812493,12.40355,2.19544,-1
19,F,1,1,4,4,2,15,3,2176,1,0.5542946,12.38664,2.491201,-1
19,F,1,1,4,5,5,13,1,2354,1,0.3966022,6.425699,3.480484,-1
19,F,1,1,4,6,2,16,4,2254,0,0.09193442,12.43682,0.4130683,-1
19,F,1,1,4,7,2,13,1,2354,0,0.8462937,12.44798,3.820698,-1
19,F,1,1,4,8,1,14,2,2077,1,0.1155734,6.468515,0.9875455,-1
19,F,1,1,4,9,6,13,1,3754,3,1.056282,12.43189,4.812715,-1
19,F,1,1,4,10,6,15,3,1776,0,0.6056033,12.40389,2.716565,-1
19,F,1,1,4,11,5,16,4,3477,0,0.4318382,6.464287,3.633025,-1
19,F,1,1,4,12,2,14,2,1466,0,0.9691606,12.37816,4.3626,-1
19,F,1,1,4,13,6,16,4,3076,0,0.829935,12.43916,3.710879,-1
19,F,1,1,4,14,1,15,3,5587,1,0.4395131,6.426962,3.704595,-1
19,F,1,1,4,15,1,13,1,3965,3,0.2898718,6.431008,2.518006,-1
19,F,1,1,4,16,5,14,2,1343,0,0.06082846,6.4459,0.5147229,-1
19,F,1,1,5,1,6,17,1,7765,0,0.841326,12.52606,3.807092,-1
19,F,1,1,5,2,5,20,4,9420,5,0.3831956,6.521638,3.206501,-1
19,F,1,1,5,3,2,18,2,1965,0,0.4782815,12.43383,2.148947,-1
19,F,1,1,5,4,6,20,4,7721,5,0.9071563,12.45562,4.058929,-1
19,F,1,1,5,5,1,17,1,1499,0,0.25853,6.500685,2.225807,-1
19,F,1,1,5,6,6,19,3,2265,0,0.5574644,12.43666,2.481991,-1
19,F,1,1,5,7,1,18,2,1810,1,0.5432055,6.497043,4.549241,-1
19,F,1,1,5,8,2,20,4,2743,2,0.9342719,12.46617,4.236604,-1
19,F,1,1,5,9,2,17,1,2176,0,0.691285,12.49345,3.108539,-1
19,F,1,1,5,10,1,19,3,1554,0,0.4303639,6.469426,3.622663,-1
19,F,1,1,5,11,5,17,1,1110,0,0.1823481,6.465201,1.537097,-1
19,F,1,1,5,12,6,18,2,3843,0,0.5122163,12.43029,2.302313,-1
19,F,1,1,5,13,2,19,3,7009,8,0.566839,12.41432,2.550829,-1
19,F,1,1,5,14,5,18,2,1299,0,0.3483551,6.47802,2.908989,-1
19,F,1,1,5,15,1,20,4,2265,1,0.1662357,6.498103,1.39297,-1
19,F,1,1,5,16,5,19,3,4387,0,0.4338,6.468639,3.652055,-1
19,F,1,1,6,1,2,21,1,2787,0,0.6145884,12.49195,2.771917,-1
19,F,1,1,6,2,5,24,4,1966,0,0.3482697,6.515694,2.916584,-1
19,F,1,1,6,3,6,22,2,1932,0,0.8617138,12.41875,3.875705,-1
19,F,1,1,6,4,1,23,3,3854,1,0.5307389,6.453808,4.496449,-1
19,F,1,1,6,5,2,24,4,1776,0,0.5692337,12.47922,2.540988,-1
19,F,1,1,6,6,2,22,2,1321,0,1.06264,12.42368,4.748255,-1
19,F,1,1,6,7,5,21,1,2043,0,0.1282867,6.463021,1.083178,-1
19,F,1,1,6,8,6,23,3,1754,1,0.6715656,12.43355,3.043754,-1
19,F,1,1,6,9,5,22,2,2410,1,7.233782E-08,6.511231,0,-1
19,F,1,1,6,10,6,21,1,5532,5,0.756597,12.48555,3.43188,-1
19,F,1,1,6,11,6,24,4,1432,0,0.1407102,12.48155,0.6299395,-1
19,F,1,1,6,12,1,21,1,1765,0,0.02277992,6.500632,0.1928145,-1
19,F,1,1,6,13,1,24,4,2020,1,0.3681847,6.498899,3.071795,-1
19,F,1,1,6,14,5,23,3,3910,0,0.3940662,6.45729,3.353396,-1
19,F,1,1,6,15,1,22,2,1309,0,0.4170327,6.498438,3.490315,-1
19,F,1,1,6,16,2,23,3,9999,11,-1,-1,-1,-1
19,F,1,1,7,1,2,28,4,1821,0,0.2025429,12.46672,0.916212,-1
19,F,1,1,7,2,2,26,2,1265,0,0.973086,12.41384,4.42545,-1
19,F,1,1,7,3,6,27,3,2077,1,1.051901,12.43258,4.760657,-1
19,F,1,1,7,4,6,26,2,1210,0,0.02197981,12.40846,0.09691329,-1
19,F,1,1,7,5,1,25,1,1732,0,8.987593E-08,6.489738,0,-1
19,F,1,1,7,6,5,28,4,2343,0,0.05291585,6.51363,0.4471871,-1
19,F,1,1,7,7,5,27,3,1609,0,0.3114625,6.464003,2.64264,-1
19,F,1,1,7,8,6,25,1,3966,4,0.3550134,12.48029,1.602422,-1
19,F,1,1,7,9,1,28,4,2399,1,0.505337,6.494883,4.2118,-1
19,F,1,1,7,10,1,26,2,1487,0,8.550527E-08,6.497163,0,-1
19,F,1,1,7,11,2,25,1,4976,2,0.9969169,12.45859,4.528137,-1
19,F,1,1,7,12,6,28,4,1566,0,0.1157373,12.46207,0.5203939,-1
19,F,1,1,7,13,5,26,2,1465,0,0.04123204,6.490041,0.3483046,-1
19,F,1,1,7,14,2,27,3,9621,10,0.7504416,12.39094,3.421996,-1
19,F,1,1,7,15,5,25,1,5387,0,0.102288,6.485812,0.8686311,-1
19,F,1,1,7,16,1,27,3,2899,1,0.3169515,6.460084,2.670858,-1
19,F,1,1,8,1,6,29,1,2265,1,0.7796218,12.44464,3.531305,-1
19,F,1,1,8,2,2,32,4,1787,0,0.7408024,12.47283,3.331078,-1
19,F,1,1,8,3,5,29,1,2187,0,0.2282731,6.479548,1.937752,-1
19,F,1,1,8,4,5,31,3,3620,2,0.4095846,6.450083,3.445374,-1
19,F,1,1,8,5,2,30,2,1599,1,0.4192602,12.42488,1.909161,-1
19,F,1,1,8,6,6,32,4,1954,1,0.2094992,12.47332,0.9369085,-1
19,F,1,1,8,7,1,31,3,2065,1,0.3181129,6.454215,2.680295,-1
19,F,1,1,8,8,5,30,2,3176,1,0.1912412,6.491166,1.602422,-1
19,F,1,1,8,9,2,29,1,5498,4,0.7726517,12.47335,3.505205,-1
19,F,1,1,8,10,5,32,4,3954,3,0.2992359,6.508884,2.495361,-1
19,F,1,1,8,11,2,31,3,3766,4,0.457561,12.40547,2.046123,-1
19,F,1,1,8,12,1,30,2,1654,1,0.03924309,6.49034,0.3310224,-1
19,F,1,1,8,13,1,29,1,1654,0,7.759181E-08,6.506679,0,-1
19,F,1,1,8,14,6,30,2,1066,0,0.8013569,12.44782,3.622987,-1
19,F,1,1,8,15,1,32,4,1410,0,8.063513E-08,6.494767,0,-1
19,F,1,1,8,16,6,31,3,1843,0,0.799394,12.41063,3.639595,-1
19,F,1,1,9,1,2,34,2,2732,1,0.8994722,12.4164,4.107467,-1
19,F,1,1,9,2,2,35,3,2976,2,1.040605,12.42216,4.6516,-1
19,F,1,1,9,3,5,36,4,3088,0,0.4430732,6.481625,3.6992,-1
19,F,1,1,9,4,6,33,1,3932,0,1.036755,12.50963,4.625037,-1
19,F,1,1,9,5,5,34,2,2177,1,0.139955,6.473871,1.176031,-1
19,F,1,1,9,6,5,33,1,2443,0,0.1622906,6.501354,1.370593,-1
19,F,1,1,9,7,6,34,2,1743,1,0.3068616,12.44465,1.38621,-1
19,F,1,1,9,8,1,35,3,2621,1,0.2867145,6.453554,2.401755,-1
19,F,1,1,9,9,1,34,2,1432,0,0.25861,6.490038,2.171056,-1
19,F,1,1,9,10,6,36,4,2388,0,8.024254E-08,12.49647,0,-1
19,F,1,1,9,11,1,33,1,1787,0,0.1114086,6.490033,0.953881,-1
19,F,1,1,9,12,2,36,4,2154,0,0.3589385,12.48432,1.617615,-1
19,F,1,1,9,13,5,35,3,3865,1,0.1344606,6.467306,1.130904,-1
19,F,1,1,9,14,1,36,4,1510,0,0.290212,6.493349,2.426242,-1
19,F,1,1,9,15,6,35,3,3610,0,0.5499936,12.45775,2.490179,-1
19,F,1,1,9,16,2,33,1,5532,0,0.2776306,12.49947,1.239858,-1
19,F,1,1,10,1,5,40,4,2621,0,0.3387522,6.497022,2.825908,-1
19,F,1,1,10,2,5,37,1,2843,0,5.668961E-08,6.499246,0,-1
19,F,1,1,10,3,1,38,2,1421,0,0.445607,6.505482,3.725729,-1
19,F,1,1,10,4,6,39,3,3187,0,0.67993,12.4449,3.054924,-1
19,F,1,1,10,5,6,38,2,1943,0,0.1342191,12.46395,0.6039315,-1
19,F,1,1,10,6,6,40,4,1399,0,0.5121489,12.48464,2.285076,-1
19,F,1,1,10,7,5,38,2,2743,0,0.1528821,6.477569,1.27886,-1
19,F,1,1,10,8,6,37,1,1854,1,0.3581191,12.50704,1.618946,-1
19,F,1,1,10,9,2,39,3,1655,1,0.1561727,12.43918,0.7038778,-1
19,F,1,1,10,10,2,40,4,1543,0,0.4549886,12.47854,2.030761,-1
19,F,1,1,10,11,2,37,1,3043,0,0.2272427,12.49858,1.018564,-1
19,F,1,1,10,12,2,38,2,1421,0,0.5173846,12.43368,2.317649,-1
19,F,1,1,10,13,1,39,3,2387,1,1.480177E-07,6.462168,0,-1
19,F,1,1,10,14,1,40,4,2688,2,0.09382924,6.498456,0.7875819,-1
19,F,1,1,10,15,5,39,3,3721,0,0.4176537,6.467508,3.516414,-1
19,F,1,1,10,16,1,37,1,1576,0,0.543156,6.518658,4.540621,-1
19,F,1,1,11,1,5,44,4,1388,0,0.3949155,6.488964,3.276679,-1
19,F,1,1,11,2,3,43,3,4832,1,0.2887641,6.465168,2.45559,-1
19,F,1,1,11,3,3,44,4,1454,0,0.09201649,6.511904,0.7707559,-1
19,F,1,1,11,4,5,42,2,3243,0,0.248558,6.507454,2.082529,-1
19,F,1,1,11,5,5,43,3,2432,0,0.4613576,6.480643,3.854528,-1
19,F,1,1,11,6,4,41,1,2088,0,0.5834786,12.50176,2.611045,-1
19,F,1,1,11,7,3,42,2,1121,0,0.3185103,6.507366,2.66146,-1
19,F,1,1,11,8,6,41,1,1298,0,1.048399,12.5136,4.665854,-1
19,F,1,1,11,9,6,44,4,2454,1,0.9600409,12.47137,4.291355,-1
19,F,1,1,11,10,6,42,2,1043,0,0.7771054,12.42644,3.467578,-1
19,F,1,1,11,11,3,41,1,2865,2,0.1593266,6.480095,1.355519,-1
19,F,1,1,11,12,4,44,4,1187,0,1.000737,12.49841,4.475797,-1
19,F,1,1,11,13,6,43,3,3421,0,0.4766084,12.46871,2.159214,-1
19,F,1,1,11,14,4,42,2,2943,1,0.842819,12.44499,3.836604,-1
19,F,1,1,11,15,4,43,3,1355,0,0.3521406,12.44698,1.577684,-1
19,F,1,1,11,16,5,41,1,2099,0,0.2555929,6.516019,2.148036,-1
19,F,1,1,12,1,5,47,3,2054,0,0.5175311,6.486044,4.327078,-1
19,F,1,1,12,2,6,46,2,1120,0,0.6687061,12.44038,2.987079,-1
19,F,1,1,12,3,5,48,4,2276,0,0.1791061,6.495542,1.498286,-1
19,F,1,1,12,4,6,47,3,2154,1,0.7938023,12.46797,3.55391,-1
19,F,1,1,12,5,3,46,2,3299,1,0.147934,6.501956,1.239858,-1
19,F,1,1,12,6,6,48,4,2032,0,0.2638018,12.47235,1.175198,-1
19,F,1,1,12,7,5,46,2,1232,0,0.4253694,6.475553,3.535018,-1
19,F,1,1,12,8,6,45,1,1087,0,0.6178468,12.4908,2.742739,-1
19,F,1,1,12,9,4,46,2,1787,1,0.255531,12.44299,1.146883,-1
19,F,1,1,12,10,3,45,1,2354,0,0.09475943,6.515696,0.7999081,-1
19,F,1,1,12,11,4,47,3,1776,0,0.5605538,12.44948,2.49975,-1
19,F,1,1,12,12,4,48,4,1821,0,1.036247,12.4966,4.626646,-1
19,F,1,1,12,13,5,45,1,3532,0,0.02544877,6.49931,0.2148914,-1
19,F,1,1,12,14,3,48,4,1987,0,0.3938188,6.507368,3.281337,-1
19,F,1,1,12,15,3,47,3,4498,1,1.253133E-07,6.461921,0,-1
19,F,1,1,12,16,4,45,1,4365,2,0.6748481,12.49356,3.055053,-1
19,F,1,1,13,1,4,52,4,1554,0,0.9788584,12.49079,4.368388,-1
19,F,1,1,13,2,4,49,1,2110,0,0.9303504,12.49737,4.183198,-1
19,F,1,1,13,3,6,51,3,2087,1,0.1837404,12.43724,0.8334522,-1
19,F,1,1,13,4,3,49,1,1754,0,0.2069837,6.513403,1.745179,-1
19,F,1,1,13,5,6,52,4,1654,1,7.409626E-08,12.46888,0.01978234,-1
19,F,1,1,13,6,6,50,2,1099,0,0.7827806,12.45049,3.498663,-1
19,F,1,1,13,7,5,51,3,2821,1,0.3363463,6.481239,2.817445,-1
19,F,1,1,13,8,5,50,2,1132,0,0.4146978,6.502155,3.468708,-1
19,F,1,1,13,9,3,52,4,1499,0,0.4198399,6.502867,3.481103,-1
19,F,1,1,13,10,4,51,3,1443,0,0.7082108,12.44043,3.216377,-1
19,F,1,1,13,11,5,52,4,2076,0,0.4237127,6.497391,3.526423,-1
19,F,1,1,13,12,4,50,2,2010,0,0.346111,12.43999,1.572963,-1
19,F,1,1,13,13,5,49,1,1543,0,0.3169681,6.494671,2.687224,-1
19,F,1,1,13,14,3,51,3,2832,0,0.283759,6.462171,2.387123,-1
19,F,1,1,13,15,3,50,2,1465,0,8.176176E-08,6.507453,0,-1
19,F,1,1,13,16,6,49,1,8398,2,0.7513462,12.49109,3.410936,-1
19,F,1,1,14,1,6,54,2,2443,0,0.2767831,12.46906,1.25117,-1
19,F,1,1,14,2,5,55,3,1732,0,0.1277953,6.478421,1.071554,-1
19,F,1,1,14,3,3,54,2,2110,0,0.180715,6.508072,1.509347,-1
19,F,1,1,14,4,4,53,1,2254,1,0.7238777,12.49491,3.283364,-1
19,F,1,1,14,5,3,55,3,2487,0,0.09770211,6.474984,0.8168523,-1
19,F,1,1,14,6,6,56,4,1243,0,0.2863091,12.47585,1.274415,-1
19,F,1,1,14,7,3,53,1,3088,0,0.09383939,6.509086,0.8013745,-1
19,F,1,1,14,8,6,55,3,1810,0,0.1596585,12.45074,0.7151849,-1
19,F,1,1,14,9,5,53,1,2677,0,2.398655E-08,6.501772,0,-1
19,F,1,1,14,10,5,56,4,5999,0,0.4004509,6.495131,3.318594,-1
19,F,1,1,14,11,4,54,2,4143,0,0.2705544,12.44861,1.213214,-1
19,F,1,1,14,12,4,56,4,1465,0,0.3031853,12.50352,1.348427,-1
19,F,1,1,14,13,5,54,2,2232,0,0.4081296,6.489444,3.384545,-1
19,F,1,1,14,14,4,55,3,1398,0,0.5812434,12.45803,2.598872,-1
19,F,1,1,14,15,3,56,4,2065,1,0.3330323,6.508795,2.766474,-1
19,F,1,1,14,16,6,53,1,1621,0,0.7831624,12.51056,3.546023,-1
19,F,1,1,15,1,4,60,4,1321,0,0.2907889,12.49443,1.314476,-1
19,F,1,1,15,2,6,57,1,1687,0,1.003785,12.51085,4.477547,-1
19,F,1,1,15,3,3,60,4,1643,1,0.2917026,6.499509,2.428016,-1
19,F,1,1,15,4,4,59,3,5720,6,0.1488801,12.41873,0.6723125,-1
19,F,1,1,15,5,5,60,4,3110,0,0.2839307,6.490313,2.3585,-1
19,F,1,1,15,6,5,59,3,2465,0,0.221636,6.468161,1.856989,-1
19,F,1,1,15,7,6,58,2,1866,0,0.3962246,12.42917,1.802548,-1
19,F,1,1,15,8,4,57,1,2154,0,0.780233,12.50134,3.503752,-1
19,F,1,1,15,9,6,59,3,6898,7,1.02451,12.41691,4.567675,-1
19,F,1,1,15,10,4,58,2,832,0,0.885626,12.42881,3.973946,-1
19,F,1,1,15,11,6,60,4,6065,3,1.061767,12.48645,4.748296,-1
19,F,1,1,15,12,3,58,2,1899,1,0.07218996,6.496675,0.6068404,-1
19,F,1,1,15,13,5,57,1,3010,0,0.4218761,6.493923,3.647226,-1
19,F,1,1,15,14,5,58,2,1288,0,0.2124174,6.506424,1.780262,-1
19,F,1,1,15,15,3,59,3,2698,0,0.2175246,6.474739,1.828634,-1
19,F,1,1,15,16,3,57,1,2554,0,0.180096,6.509568,1.54421,-1
19,F,1,1,16,1,6,64,4,1754,1,0.3205021,12.50352,1.44618,-1
19,F,1,1,16,2,3,61,1,1599,0,0.02517746,6.514252,0.2130625,-1
19,F,1,1,16,3,4,64,4,1199,0,0.9544937,12.50861,4.305934,-1
19,F,1,1,16,4,5,62,2,1421,0,0.1704755,6.515439,1.427247,-1
19,F,1,1,16,5,5,61,1,2277,0,1.769163E-07,6.480246,0,-1
19,F,1,1,16,6,6,62,2,1043,0,0.4646382,12.46686,2.078955,-1
19,F,1,1,16,7,3,64,4,2154,1,0.5216105,6.500265,4.345777,-1
19,F,1,1,16,8,5,63,3,2943,0,0.3585775,6.495677,3.028343,-1
19,F,1,1,16,9,6,61,1,1610,0,0.7008522,12.51349,3.117218,-1
19,F,1,1,16,10,4,62,2,1221,0,0.5029133,12.452,2.281647,-1
19,F,1,1,16,11,4,61,1,1910,0,0.6580736,12.50322,2.964449,-1
19,F,1,1,16,12,3,63,3,3576,1,2.815757E-07,6.473099,0,-1
19,F,1,1,16,13,5,64,4,8343,8,0.5407247,6.484123,4.479471,-1
19,F,1,1,16,14,4,63,3,1921,1,0.4532477,12.43984,2.021295,-1
19,F,1,1,16,15,3,62,2,1376,0,0.2205734,6.499475,1.844193,-1
19,F,1,1,16,16,6,63,3,1288,0,0.6047876,12.4381,2.6929,-1
19,F,1,1,17,1,3,68,4,4410,4,0.3977,6.497081,3.312335,-1
19,F,1,1,17,2,5,66,2,1232,0,0.3840669,6.497032,3.211259,-1
19,F,1,1,17,3,5,65,1,1599,0,0.3942415,6.492454,3.302864,-1
19,F,1,1,17,4,6,68,4,1709,0,0.5707816,12.49752,2.548833,-1
19,F,1,1,17,5,6,67,3,1854,0,8.719146E-08,12.45759,0,-1
19,F,1,1,17,6,4,68,4,1221,0,0.7481338,12.48801,3.338064,-1
19,F,1,1,17,7,6,66,2,1199,0,0.6906179,12.42531,3.154798,-1
19,F,1,1,17,8,6,65,1,2098,0,0.4297783,12.50984,1.912029,-1
19,F,1,1,17,9,5,67,3,2710,1,0.1331249,6.488379,1.125006,-1
19,F,1,1,17,10,3,65,1,2676,0,0.1596721,6.519434,1.344503,-1
19,F,1,1,17,11,3,66,2,1465,0,0.07271719,6.507301,0.6103771,-1
19,F,1,1,17,12,4,65,1,1388,0,0.6782622,12.50673,3.013049,-1
19,F,1,1,17,13,3,67,3,2288,0,0.4035723,6.478814,3.392114,-1
19,F,1,1,17,14,4,66,2,1065,0,0.3484125,12.44174,1.560974,-1
19,F,1,1,17,15,4,67,3,1343,0,0.744953,12.44499,3.353104,-1
19,F,1,1,17,16,5,68,4,2432,1,0.3016701,6.514549,2.520104,-1
19,F,1,1,18,1,3,69,1,2465,0,0.296233,6.525935,2.483331,-1
19,F,1,1,18,2,4,70,2,1421,0,0.6833002,12.44498,3.067012,-1
19,F,1,1,18,3,4,72,4,1333,0,0.256951,12.49133,1.145517,-1
19,F,1,1,18,4,3,71,3,3054,1,0.4779268,6.471554,3.979362,-1
19,F,1,1,18,5,6,70,2,2087,0,0.7905059,12.4627,3.564472,-1
19,F,1,1,18,6,5,69,1,2143,0,0.2487795,6.509733,2.090689,-1
19,F,1,1,18,7,3,70,2,1810,1,0.5131049,6.502551,4.292906,-1
19,F,1,1,18,8,5,71,3,1487,0,0.394114,6.479532,3.292415,-1
19,F,1,1,18,9,6,72,4,2909,2,2.063712E-07,12.49886,0,-1
19,F,1,1,18,10,4,69,1,2276,0,0.6153399,12.50237,2.781152,-1
19,F,1,1,18,11,3,72,4,1388,0,0.1855063,6.503597,1.545857,-1
19,F,1,1,18,12,5,70,2,2754,1,1.013871E-07,6.506488,0,-1
19,F,1,1,18,13,4,71,3,4076,3,0.7283387,12.43926,3.265607,-1
19,F,1,1,18,14,6,69,1,2743,1,0.6243882,12.51179,2.821333,-1
19,F,1,1,18,15,6,71,3,2899,0,0.929118,12.44811,4.135975,-1
19,F,1,1,18,16,5,72,4,2188,1,0.4266396,6.504651,3.5538,-1
19,F,1,1,1,1,7,2,2,3054,0,-1,-1,-1,1
19,F,1,1,1,2,7,1,1,1521,0,-1,-1,-1,1
19,F,1,1,1,3,9,4,4,2287,0,-1,-1,-1,1
19,F,1,1,1,4,8,3,3,1932,0,-1,-1,-1,1
19,F,1,1,1,5,10,2,2,1510,0,-1,-1,-1,1
19,F,1,1,1,6,7,4,4,2121,0,-1,-1,-1,1
19,F,1,1,1,7,9,1,1,1043,0,-1,-1,-1,0
19,F,1,1,1,8,10,4,4,2176,0,-1,-1,-1,1
19,F,1,1,1,9,10,1,1,3398,0,-1,-1,-1,0
19,F,1,1,1,10,10,3,3,2466,0,-1,-1,-1,0
19,F,1,1,1,11,8,2,2,1432,0,-1,-1,-1,1
19,F,1,1,1,12,9,3,3,3588,0,-1,-1,-1,1
19,F,1,1,1,13,9,2,2,2543,0,-1,-1,-1,0
19,F,1,1,1,14,7,3,3,2265,0,-1,-1,-1,0
19,F,1,1,1,15,8,1,1,3487,0,-1,-1,-1,0
19,F,1,1,1,16,8,4,4,2954,0,-1,-1,-1,0
19,F,1,1,2,1,10,3,3,2521,0,-1,-1,-1,1
19,F,1,1,2,2,10,4,4,2032,0,-1,-1,-1,1
19,F,1,1,2,3,7,2,2,4376,0,-1,-1,-1,1
19,F,1,1,2,4,7,1,1,2476,0,-1,-1,-1,0
19,F,1,1,2,5,9,3,3,3021,0,-1,-1,-1,0
19,F,1,1,2,6,9,4,4,2665,0,-1,-1,-1,1
19,F,1,1,2,7,9,2,2,3298,0,-1,-1,-1,1
19,F,1,1,2,8,8,1,1,2865,0,-1,-1,-1,1
19,F,1,1,2,9,8,2,2,2421,0,-1,-1,-1,1
19,F,1,1,2,10,7,3,3,1943,0,-1,-1,-1,0
19,F,1,1,2,11,10,2,2,1754,0,-1,-1,-1,1
19,F,1,1,2,12,8,3,3,2143,0,-1,-1,-1,1
19,F,1,1,2,13,10,1,1,2965,0,-1,-1,-1,1
19,F,1,1,2,14,7,4,4,2243,0,-1,-1,-1,0
19,F,1,1,2,15,9,1,1,3410,0,-1,-1,-1,1
19,F,1,1,2,16,8,4,4,1732,0,-1,-1,-1,0
